price,trim,isOneOwner,mileage,year,color,displacement,fuel,region
46.99,550,t,30.731,2011,Black,5.5,Gasoline,SoA
59.995,550,f,14.952,2013,Gray,4.6,Gasoline,WSC
53.45,550,t,37.695,2012,Black,4.6,Gasoline,WSC
54.999,550,t,41.647,2013,other,4.6,Gasoline,SoA
55.95,550,f,15.646,2012,Black,4.6,Gasoline,SoA
65.492,550,f,12.142,2012,White,4.6,Gasoline,ENC
48.999,550,f,19.096,2012,Black,4.6,Gasoline,SoA
46.999,550,t,45.96,2013,Black,4.6,Gasoline,SoA
69.961,550,t,27.106,2013,Black,4.6,Gasoline,WNC
49.997,550,f,10.985,2012,Black,4.6,Gasoline,Pac
61.991,550,f,34.123,2013,Black,4.6,Gasoline,SoA
54.995,550,f,31.913,2012,Black,4.6,Gasoline,Mid
46.995,550,f,43.691,2012,Black,4.6,Gasoline,SoA
55.985,550,t,14.975,2013,White,4.6,Gasoline,ENC
65.347,550,f,24.012,2013,Black,4.6,Gasoline,Mid
66.999,550,t,11.998,2013,Black,4.6,Gasoline,Mid
74.991,550,f,13.166,2013,Black,4.6,Gasoline,ENC
52.99,550,f,33.401,2013,Black,4.6,Gasoline,ENC
41.998,400,f,34.84,2010,Blue,3.5,Hybrid,WSC
0.995,320,f,175.744,1995,Blue,3.2,Gasoline,WSC
3.999,320,f,170.445,1996,Gray,3.2,Gasoline,SoA
3.987,320,f,144.221,1998,Black,3.2,Gasoline,WNC
5.995,320,f,87.578,1996,Black,3.2,Gasoline,WNC
4.88,320,f,99.0,1996,White,3.2,Gasoline,Mtn
3.995,420,f,97.75,1995,Silver,4.2,Gasoline,Pac
3.95,420,f,179.89,1998,Gray,4.2,Gasoline,SoA
7.995,420,f,101.07,1999,White,4.2,Gasoline,SoA
3.7,420,f,138.936,1997,Silver,4.2,Gasoline,SoA
2.495,500,f,155.0,1994,other,5.0,Gasoline,Pac
9.995,500,f,113.123,1999,Silver,5.0,Gasoline,Pac
14.995,350,f,84.0,2006,Gray,3.7,Gasoline,ENC
6.595,430,f,110.074,2002,Silver,4.3,Gasoline,SoA
4.98,430,f,270.722,2003,Black,4.3,Gasoline,SoA
12.995,430,f,125.486,2006,Black,4.3,Gasoline,SoA
4.947,430,f,137.412,2001,other,4.3,Gasoline,WSC
5.991,430,f,119.7,2000,Black,4.3,Gasoline,Mtn
5.99,430,f,116.689,2002,White,4.3,Gasoline,ENC
7.499,430,f,138.549,2002,Silver,4.3,Gasoline,SoA
12.995,430,f,105.818,2005,Black,4.3,Gasoline,WSC
4.4,430,f,143.292,2000,Black,4.3,Gasoline,Pac
9.995,430,f,210.0,2002,Silver,4.3,Gasoline,SoA
15.99,430,f,29.477,2004,Blue,4.3,Gasoline,SoA
9.9,430,f,76.146,2004,Silver,4.3,Gasoline,SoA
5.5,430,f,169.065,2000,Blue,4.3,Gasoline,ESC
7.995,430,f,0.19,2005,other,4.3,Gasoline,SoA
7.995,430,f,98.727,2001,White,4.3,Gasoline,New
9.995,430,f,94.357,2003,Black,4.3,Gasoline,Pac
9.995,430,f,91.035,2004,other,4.3,Gasoline,SoA
9.5,430,f,116.591,2005,Black,4.3,Gasoline,WSC
15.99,430,f,80.57,2006,Black,4.3,Gasoline,SoA
11.9,430,f,123.782,2003,Silver,4.3,Gasoline,SoA
11.85,430,f,74.247,2002,Black,4.3,Gasoline,Pac
11.2,55 AMG,f,122.354,2002,Silver,5.4,Gasoline,SoA
11.795,55 AMG,f,102.336,2003,Black,5.4,Gasoline,WSC
14.995,55 AMG,f,114.578,2004,Silver,5.4,Gasoline,SoA
29.9,55 AMG,f,21.274,2005,Gray,5.4,Gasoline,Mid
8.995,500,f,121.995,2001,Black,5.0,Gasoline,SoA
8.995,500,f,73.347,2002,Black,5.0,Gasoline,WSC
9.988,500,f,89.995,2003,Black,5.0,Gasoline,Mtn
13.442,500,f,105.674,2004,Blue,5.0,Gasoline,ESC
6.95,500,f,138.29,2000,Black,5.0,Gasoline,Pac
6.5,500,f,129.456,2002,Silver,5.0,Gasoline,SoA
23.999,500,t,50.177,2006,White,5.0,Gasoline,Pac
6.5,500,f,59.962,2002,other,5.0,Gasoline,Mtn
14.999,500,f,35.279,2003,Silver,5.0,Gasoline,SoA
11.985,500,f,95.561,2004,Blue,5.0,Gasoline,SoA
15.8,500,f,114.0,2005,Black,5.0,Gasoline,ENC
8.99,500,f,126.83,2002,Blue,5.0,Gasoline,SoA
14.995,500,f,35.5,2004,Black,5.0,Gasoline,Mid
7.995,500,t,75.077,2000,Silver,5.0,Gasoline,Mid
8.995,500,f,104.422,2002,Silver,5.0,Gasoline,Pac
8.493,500,f,116.558,2001,Silver,5.0,Gasoline,ENC
4.995,500,f,195.244,2000,Black,5.0,Gasoline,Mid
12.9,500,f,75.615,2000,Silver,5.0,Gasoline,ENC
5.995,500,f,194.212,2000,other,5.0,Gasoline,WNC
12.0,500,f,106.734,2002,Black,5.0,Gasoline,SoA
10.899,500,f,119.442,2004,Black,5.0,Gasoline,ENC
15.995,500,f,73.513,2006,Blue,5.0,Gasoline,SoA
13.99,500,f,82.411,2000,Silver,5.0,Gasoline,WSC
7.99,500,f,115.5,2000,Silver,5.0,Gasoline,WSC
7.999,500,f,110.583,2000,Silver,5.0,Gasoline,Mid
9.99,500,f,83.722,2004,other,5.0,Gasoline,WNC
12.9,500,f,80.441,2005,Silver,5.0,Gasoline,SoA
14.991,500,f,81.091,2005,Black,5.0,Gasoline,WSC
15.995,600,f,52.849,2002,Black,5.8,Gasoline,Pac
11.0,600,f,60.199,2002,Black,5.8,Gasoline,SoA
10.9,600,f,90.258,2001,Black,5.8,Gasoline,Mid
10.491,600,f,111.098,2002,Silver,5.8,Gasoline,Pac
8.995,430,f,137.271,2003,Blue,4.3,Gasoline,New
8.75,430,t,154.895,2006,White,4.3,Gasoline,ESC
14.995,430,f,56.85,2004,Gray,4.3,Gasoline,SoA
10.995,430,f,122.0,2003,Silver,4.3,Gasoline,Pac
17.99,430,f,52.752,2005,Silver,4.3,Gasoline,ENC
19.5,430,f,76.6,2006,Silver,4.3,Gasoline,ENC
12.0,430,f,107.016,2006,Blue,4.3,Gasoline,Mid
7.9,430,f,165.289,2003,Blue,4.3,Gasoline,New
14.8,430,f,93.201,2006,Silver,4.3,Gasoline,SoA
13.9,500,f,80.214,2006,Black,5.0,Gasoline,SoA
15.499,500,f,151.567,2006,Silver,5.0,Gasoline,New
10.942,500,f,128.96,2006,Black,5.0,Gasoline,Mid
11.744,500,f,127.748,2006,Black,5.0,Gasoline,New
13.995,500,f,90.121,2004,Silver,5.0,Gasoline,SoA
17.995,500,f,44.777,2005,Black,5.0,Gasoline,New
12.995,500,f,108.89,2003,Silver,5.0,Gasoline,New
18.987,500,f,95.229,2006,Gray,5.0,Gasoline,ESC
46.5,500,f,23.0,2003,Silver,5.0,Gasoline,WNC
20.795,500,f,44.834,2005,Black,5.0,Gasoline,WSC
37.5,550,f,88.0,2007,Black,5.5,Gasoline,Mid
27.988,550,f,110.489,2007,Black,5.5,Gasoline,Pac
23.9,550,f,92.778,2007,Silver,5.5,Gasoline,SoA
42.99,550,f,57.456,2007,White,5.5,Gasoline,SoA
28.75,550,t,54.01,2007,Black,5.5,Gasoline,WSC
38.995,550,f,61.639,2007,White,5.5,Gasoline,SoA
27.995,550,f,41.947,2008,Silver,5.5,Gasoline,SoA
27.542,550,f,78.662,2007,Gray,5.5,Gasoline,Mid
24.793,550,f,80.399,2007,Silver,5.5,Gasoline,SoA
28.999,550,f,56.945,2008,Silver,5.5,Gasoline,SoA
32.777,550,f,71.41,2008,White,5.5,Gasoline,Pac
26.994,550,f,82.115,2007,Black,5.5,Gasoline,WNC
23.995,550,f,58.3,2007,Black,5.5,Gasoline,New
23.995,550,f,72.061,2007,Silver,5.5,Gasoline,SoA
25.902,550,f,92.056,2008,Black,5.5,Gasoline,Pac
28.995,550,f,81.034,2008,Gray,5.5,Gasoline,SoA
42.888,550,f,32.232,2009,White,5.5,Gasoline,Pac
36.995,550,f,46.659,2007,Blue,5.5,Gasoline,Pac
23.487,550,f,96.672,2007,Black,5.5,Gasoline,Mtn
34.995,550,f,78.223,2008,other,5.5,Gasoline,Pac
31.995,550,f,73.886,2008,Black,5.5,Gasoline,SoA
23.995,550,t,112.625,2007,Blue,5.5,Gasoline,WNC
24.995,550,f,45.321,2007,Gray,5.5,Gasoline,ENC
25.495,550,f,63.679,2007,Black,5.5,Gasoline,ENC
28.888,550,f,89.197,2007,Black,5.5,Gasoline,WSC
22.995,550,f,85.071,2007,Black,5.5,Gasoline,ENC
27.991,550,f,66.837,2007,Gray,5.5,Gasoline,WSC
37.995,550,f,47.386,2008,White,5.5,Gasoline,SoA
27.888,550,f,91.606,2008,White,5.5,Gasoline,SoA
29.995,550,f,84.001,2007,other,5.5,Gasoline,ESC
25.78,550,f,85.368,2007,White,5.5,Gasoline,WSC
28.99,550,f,66.336,2007,Black,5.5,Gasoline,SoA
37.577,550,f,22.391,2007,Black,5.5,Gasoline,WNC
23.7,550,f,110.858,2008,White,5.5,Gasoline,SoA
36.995,550,f,64.933,2008,Blue,5.5,Gasoline,Mtn
38.95,550,f,70.439,2009,Black,5.5,Gasoline,SoA
24.995,550,f,73.26,2007,Silver,5.5,Gasoline,Mtn
24.995,550,f,104.535,2007,Black,5.5,Gasoline,ENC
39.988,550,f,52.869,2008,White,5.5,Gasoline,Mtn
35.89,550,f,31.186,2008,Black,5.5,Gasoline,Pac
30.994,550,f,68.326,2009,White,5.5,Gasoline,Pac
21.995,550,f,96.874,2007,Gray,5.5,Gasoline,ENC
34.89,550,t,47.487,2008,Black,5.5,Gasoline,WSC
32.995,550,f,69.38,2008,Gray,5.5,Gasoline,Pac
35.555,550,t,36.055,2008,White,5.5,Gasoline,WSC
32.997,550,f,57.767,2009,Silver,5.5,Gasoline,ENC
27.9,550,f,67.6,2007,Black,5.5,Gasoline,ESC
28.995,550,f,66.0,2007,Silver,5.5,Gasoline,Pac
32.995,550,f,56.371,2007,Silver,5.5,Gasoline,SoA
29.995,550,f,37.433,2007,Silver,5.5,Gasoline,Mid
20.995,550,f,99.233,2007,Gray,5.5,Gasoline,WSC
27.495,550,f,70.064,2007,Silver,5.5,Gasoline,Pac
22.4,550,f,119.893,2007,other,5.5,Gasoline,SoA
22.995,550,f,113.017,2008,Gray,5.5,Gasoline,WSC
41.888,600,f,52.296,2007,Black,5.5,Gasoline,Pac
34.995,63 AMG,f,98.153,2008,Black,6.3,Gasoline,WSC
60.882,65 AMG,f,37.514,2008,Black,6.0,Gasoline,SoA
54.991,65 AMG,f,55.403,2007,Silver,6.0,Gasoline,SoA
36.999,550,f,51.782,2010,Gray,5.5,Gasoline,SoA
39.995,550,t,68.415,2010,Black,5.5,Gasoline,WSC
51.992,550,f,39.578,2011,Black,5.5,Gasoline,SoA
45.999,550,t,25.476,2011,other,5.5,Gasoline,SoA
54.995,550,f,18.642,2011,Silver,5.5,Gasoline,WSC
1.5,550,f,46.325,2010,White,5.5,Gasoline,WSC
42.555,550,f,48.166,2010,Black,5.5,Gasoline,Pac
52.991,550,f,10.84,2011,Gray,5.5,Gasoline,WSC
45.988,550,f,51.0,2010,Black,5.5,Gasoline,WSC
42.982,550,f,65.805,2010,Black,5.5,Gasoline,WSC
56.991,550,t,29.924,2011,Black,5.5,Gasoline,WSC
56.981,550,f,9.016,2011,Blue,5.5,Gasoline,Pac
44.99,550,f,33.842,2011,Black,5.5,Gasoline,SoA
34.999,550,f,69.997,2011,Silver,5.5,Gasoline,SoA
52.9,550,f,32.709,2011,White,5.5,Gasoline,SoA
59.5,550,f,17.211,2012,Black,4.6,Gasoline,Mtn
53.5,550,f,22.442,2013,White,4.6,Gasoline,Pac
58.995,550,t,16.0,2012,Black,4.6,Gasoline,Pac
43.999,550,t,17.061,2012,Black,4.6,Gasoline,SoA
55.981,550,f,29.316,2012,Black,4.6,Gasoline,SoA
58.25,550,t,20.431,2012,Silver,4.6,Gasoline,ESC
65.793,550,f,16.776,2013,White,4.6,Gasoline,SoA
56.975,550,t,24.658,2012,White,4.6,Gasoline,WSC
64.9,63 AMG,t,39.005,2011,Silver,5.5,Gasoline,SoA
65.788,63 AMG,f,62.024,2012,White,5.5,Gasoline,WSC
59.8,600,t,18.887,2010,Black,5.5,Gasoline,SoA
66.5,63 AMG,f,48.85,2010,Silver,6.3,Gasoline,Mid
66.766,63 AMG,t,41.952,2010,Black,6.3,Gasoline,SoA
25.95,550,f,97.134,2007,Black,5.5,Gasoline,WNC
34.995,550,f,54.022,2009,White,5.5,Gasoline,Mid
32.99,550,f,43.3,2008,Black,5.5,Gasoline,WNC
36.9,550,t,52.3,2008,Gray,5.5,Gasoline,Pac
25.99,550,f,69.008,2007,Black,5.5,Gasoline,Mid
36.48,550,f,33.186,2007,Gray,5.5,Gasoline,Pac
28.895,550,t,77.964,2008,White,5.5,Gasoline,Mid
34.9,550,f,63.6,2008,Black,5.5,Gasoline,Mtn
27.998,550,f,91.054,2008,Blue,5.5,Gasoline,SoA
37.9,550,t,39.057,2009,Silver,5.5,Gasoline,Mid
33.999,550,f,47.345,2009,White,5.5,Gasoline,SoA
39.995,550,f,72.0,2009,Black,5.5,Gasoline,ENC
34.817,550,f,54.054,2009,White,5.5,Gasoline,SoA
31.98,550,f,76.987,2007,White,5.5,Gasoline,Mid
27.8,550,f,57.323,2008,Black,5.5,Gasoline,Mid
27.999,550,f,81.383,2008,White,5.5,Gasoline,SoA
37.998,550,t,41.469,2009,White,5.5,Gasoline,Mid
31.99,550,f,76.887,2009,Black,5.5,Gasoline,ENC
27.9,550,f,51.497,2007,other,5.5,Gasoline,SoA
30.73,550,f,64.63,2007,White,5.5,Gasoline,SoA
24.967,550,f,80.869,2007,Black,5.5,Gasoline,SoA
30.995,550,f,62.55,2008,Gray,5.5,Gasoline,WSC
29.99,550,f,56.182,2008,Silver,5.5,Gasoline,New
29.995,550,f,68.0,2008,Silver,5.5,Gasoline,ENC
24.98,550,f,115.732,2007,Black,5.5,Gasoline,ENC
28.872,550,f,84.335,2007,Black,5.5,Gasoline,New
24.987,550,f,81.6,2007,Black,5.5,Gasoline,SoA
21.763,550,f,137.421,2008,Silver,5.5,Gasoline,WNC
34.9,550,f,84.776,2009,Black,5.5,Gasoline,WNC
26.895,550,t,124.074,2009,Black,5.5,Gasoline,Mid
26.919,550,f,93.246,2007,Black,5.5,Gasoline,SoA
24.999,550,f,14.894,2007,Gray,5.5,Gasoline,Mid
36.981,550,f,45.797,2008,Silver,5.5,Gasoline,Mid
33.428,550,f,56.909,2008,Silver,5.5,Gasoline,Pac
59.995,350,t,15.616,2012,White,3.0,Diesel,SoA
40.995,550,f,53.172,2011,Silver,5.5,Gasoline,Mid
34.999,550,f,74.383,2010,White,5.5,Gasoline,SoA
58.5,550,t,21.667,2010,White,5.5,Gasoline,ENC
37.9,550,t,46.663,2011,Silver,5.5,Gasoline,Mid
49.777,550,f,39.987,2010,Black,5.5,Gasoline,New
54.999,550,t,25.097,2011,Blue,5.5,Gasoline,SoA
51.88,550,t,32.379,2011,Black,5.5,Gasoline,Mid
39.995,550,f,45.28,2010,White,5.5,Gasoline,Mid
39.984,550,t,32.321,2010,Silver,5.5,Gasoline,SoA
32.777,550,f,80.113,2010,Silver,5.5,Gasoline,SoA
31.999,550,f,48.023,2010,Gray,5.5,Gasoline,SoA
38.5,550,f,41.556,2011,Gray,5.5,Gasoline,Pac
52.99,550,f,45.991,2011,Silver,5.5,Gasoline,ENC
54.8,550,t,34.812,2011,Black,5.5,Gasoline,Mid
55.989,550,t,29.522,2011,Black,5.5,Gasoline,SoA
44.989,550,f,53.929,2010,Black,5.5,Gasoline,SoA
46.9,550,t,36.261,2011,Silver,5.5,Gasoline,WSC
36.995,550,f,37.179,2010,Silver,5.5,Gasoline,Mid
46.0,550,f,41.017,2010,White,5.5,Gasoline,WSC
49.9,550,f,29.64,2010,Gray,5.5,Gasoline,Mid
37.771,550,t,47.496,2011,Black,5.5,Gasoline,SoA
42.999,550,t,43.13,2012,Black,4.6,Gasoline,SoA
54.775,550,f,26.32,2012,Gray,4.6,Gasoline,Mid
62.997,550,t,14.949,2012,Silver,4.6,Gasoline,SoA
54.995,550,f,22.6,2012,Black,4.6,Gasoline,Mid
71.887,550,f,18.11,2013,Blue,4.6,Gasoline,Pac
54.99,550,f,31.763,2012,White,4.6,Gasoline,Mid
49.0,550,f,36.885,2012,Black,4.6,Gasoline,SoA
44.999,550,t,44.31,2012,Black,4.6,Gasoline,SoA
47.999,550,f,43.647,2012,Black,4.6,Gasoline,Mid
47.999,550,f,36.008,2012,Black,4.6,Gasoline,Mid
60.999,550,f,20.393,2013,Black,4.6,Gasoline,SoA
57.35,550,t,23.943,2012,Black,4.6,Gasoline,WSC
62.995,550,t,2.885,2013,Silver,4.6,Gasoline,WSC
59.99,550,f,16.164,2012,Black,4.6,Gasoline,New
73.492,550,t,23.185,2013,White,4.6,Gasoline,ENC
48.995,550,t,27.553,2012,White,4.6,Gasoline,ESC
51.45,550,t,30.71,2013,Blue,4.6,Gasoline,SoA
65.998,550,f,41.435,2012,Black,4.6,Gasoline,ENC
69.95,550,f,7.122,2012,Black,4.6,Gasoline,SoA
61.99,550,t,15.935,2012,Black,4.6,Gasoline,WNC
71.0,550,t,16.686,2012,White,4.6,Gasoline,SoA
46.895,400,t,35.201,2010,other,3.5,Hybrid,WSC
36.888,400,f,31.13,2010,Silver,3.5,Hybrid,Pac
36.488,400,f,30.171,2010,Silver,3.5,Hybrid,Pac
58.995,400,f,4.298,2012,Silver,3.5,Hybrid,Mid
5.991,320,f,56.293,1996,Silver,3.2,Gasoline,SoA
5.689,320,f,207.978,1994,other,3.2,Gasoline,WSC
5.995,320,f,96.702,1998,other,3.2,Gasoline,Mid
5.9,320,f,178.618,1996,Black,3.2,Gasoline,SoA
3.99,320,t,162.226,1998,Blue,3.2,Gasoline,Mid
4.5,420,f,100.082,1995,other,4.2,Gasoline,Pac
4.995,420,f,222.514,1996,other,4.2,Gasoline,SoA
2.1,420,f,230.985,1995,White,4.2,Gasoline,SoA
7.995,420,f,88.97,1999,other,4.2,Gasoline,SoA
2.999,500,f,151.0,1996,Silver,5.0,Gasoline,Pac
5.988,500,f,163.311,1995,Black,5.0,Gasoline,Pac
7.5,500,f,152.0,1996,other,5.0,Gasoline,SoA
4.977,500,f,185.807,1997,Black,5.0,Gasoline,WNC
8.9,500,f,126.964,1997,Silver,5.0,Gasoline,Pac
2.99,500,f,99.192,1998,Black,5.0,Gasoline,ENC
6.9,500,f,123.5,1997,Black,5.0,Gasoline,Mid
7.25,350,f,139.497,2006,Black,3.7,Gasoline,SoA
4.996,430,f,135.774,2000,Black,4.3,Gasoline,SoA
8.499,430,f,121.321,2001,Black,4.3,Gasoline,SoA
2.695,430,f,111.111,2001,White,4.3,Gasoline,ENC
7.995,430,f,144.826,2005,Gray,4.3,Gasoline,WNC
8.5,430,f,112.0,2001,other,4.3,Gasoline,SoA
3.967,430,f,202.667,2000,Black,4.3,Gasoline,ENC
9.99,430,f,99.449,2001,Black,4.3,Gasoline,Pac
6.295,430,f,148.847,2002,Silver,4.3,Gasoline,SoA
14.899,430,f,63.973,2005,Black,4.3,Gasoline,WSC
10.5,430,f,96.516,2002,White,4.3,Gasoline,SoA
8.922,430,f,91.39,2003,White,4.3,Gasoline,SoA
9.971,430,f,65.938,2000,White,4.3,Gasoline,SoA
11.988,430,f,69.253,2004,Silver,4.3,Gasoline,WSC
12.977,430,f,116.2,2006,Blue,4.3,Gasoline,ESC
13.991,430,f,60.059,2004,Black,4.3,Gasoline,WSC
6.295,430,f,157.0,2001,Black,4.3,Gasoline,WSC
9.99,430,f,96.758,2003,Black,4.3,Gasoline,ESC
6.995,430,f,148.52,2001,other,4.3,Gasoline,SoA
15.99,430,f,103.275,2006,Silver,4.3,Gasoline,SoA
7.994,55 AMG,f,108.663,2001,Silver,5.4,Gasoline,SoA
11.0,55 AMG,f,70.885,2001,Gray,5.4,Gasoline,ENC
10.5,55 AMG,f,121.951,2002,Blue,5.4,Gasoline,Pac
24.995,500,f,28.321,2006,Black,5.0,Gasoline,ESC
14.499,500,f,70.074,2004,Black,5.0,Gasoline,SoA
13.474,500,f,88.664,2003,Silver,5.0,Gasoline,New
8.995,500,f,56.922,2003,Gray,5.0,Gasoline,WSC
5.995,500,f,150.467,2001,Silver,5.0,Gasoline,Pac
10.988,500,f,110.0,2002,Silver,5.0,Gasoline,Pac
11.881,500,f,84.786,2004,Silver,5.0,Gasoline,Pac
14.981,500,f,93.936,2005,Silver,5.0,Gasoline,SoA
21.995,500,f,43.267,2006,Black,5.0,Gasoline,WSC
7.99,500,f,124.719,2001,Silver,5.0,Gasoline,SoA
7.995,500,f,108.895,2001,Silver,5.0,Gasoline,Pac
7.995,500,f,162.012,2004,Black,5.0,Gasoline,WSC
9.25,500,f,121.5,2000,Black,5.0,Gasoline,SoA
10.99,500,f,78.349,2002,Black,5.0,Gasoline,Pac
14.975,500,f,83.793,2006,White,5.0,Gasoline,SoA
16.8,500,f,84.201,2006,Black,5.0,Gasoline,SoA
8.995,500,f,116.43,2001,Black,5.0,Gasoline,ESC
9.495,500,f,113.755,2002,Silver,5.0,Gasoline,SoA
15.9,500,f,121.568,2003,other,5.0,Gasoline,SoA
7.995,500,f,152.396,2002,Black,5.0,Gasoline,Pac
7.9,500,f,137.676,2001,Black,5.0,Gasoline,SoA
12.0,500,f,111.828,2002,Black,5.0,Gasoline,SoA
8.991,500,f,89.117,2002,White,5.0,Gasoline,Pac
13.5,500,f,90.5,2006,Silver,5.0,Gasoline,SoA
3.0,500,f,134.959,2003,Gray,5.0,Gasoline,WSC
6.995,500,f,95.346,2000,Black,5.0,Gasoline,ENC
13.5,600,f,81.687,2003,Black,5.5,Gasoline,Mid
9.995,600,f,83.966,2001,Black,5.8,Gasoline,Mtn
8.45,600,f,86.321,2001,Black,5.8,Gasoline,Mid
10.995,430,f,108.199,2004,Black,4.3,Gasoline,New
15.54,430,f,63.387,2005,Silver,4.3,Gasoline,SoA
9.0,500,f,94.618,2003,Black,5.0,Gasoline,ESC
12.8,500,f,82.606,2003,other,5.0,Gasoline,ENC
29.888,550,f,39.257,2007,Silver,5.5,Gasoline,Pac
19.99,550,f,104.481,2007,Gray,5.5,Gasoline,SoA
21.98,550,f,100.849,2007,Black,5.5,Gasoline,WSC
33.9,550,t,43.155,2008,Silver,5.5,Gasoline,WSC
29.981,550,t,86.858,2009,Gray,5.5,Gasoline,Pac
33.995,550,f,44.921,2007,Blue,5.5,Gasoline,SoA
29.995,550,f,61.582,2007,Black,5.5,Gasoline,Pac
25.983,550,f,77.787,2007,Silver,5.5,Gasoline,SoA
36.77,550,t,25.392,2007,Silver,5.5,Gasoline,SoA
33.995,550,t,41.887,2007,Silver,5.5,Gasoline,Mtn
28.981,550,f,71.549,2007,Gray,5.5,Gasoline,SoA
27.999,550,f,84.584,2007,Blue,5.5,Gasoline,SoA
31.0,550,f,61.157,2007,White,5.5,Gasoline,Mtn
34.981,550,f,69.639,2008,Black,5.5,Gasoline,SoA
29.999,550,f,55.391,2008,Black,5.5,Gasoline,SoA
34.824,550,f,44.693,2008,Silver,5.5,Gasoline,SoA
22.8,550,f,77.096,2007,Gray,5.5,Gasoline,ENC
25.988,550,t,77.78,2007,Black,5.5,Gasoline,Mid
22.544,550,f,86.115,2007,other,5.5,Gasoline,ESC
33.699,550,f,35.075,2008,White,5.5,Gasoline,SoA
24.99,550,f,108.25,2007,White,5.5,Gasoline,Pac
25.966,550,f,78.69,2007,Black,5.5,Gasoline,SoA
26.995,550,f,77.813,2007,White,5.5,Gasoline,Mtn
24.99,550,f,77.461,2007,Silver,5.5,Gasoline,SoA
28.991,550,f,77.98,2008,Black,5.5,Gasoline,SoA
25.888,550,f,85.765,2007,White,5.5,Gasoline,SoA
27.995,550,f,55.136,2007,Black,5.5,Gasoline,WNC
28.995,550,t,49.419,2007,Black,5.5,Gasoline,SoA
33.9,550,f,30.672,2007,White,5.5,Gasoline,Pac
22.726,550,f,124.229,2007,Black,5.5,Gasoline,ESC
23.995,550,f,88.891,2007,Blue,5.5,Gasoline,Mid
32.9,550,f,63.878,2007,Black,5.5,Gasoline,SoA
31.977,550,t,39.786,2007,Gray,5.5,Gasoline,WSC
29.994,550,f,74.683,2008,Blue,5.5,Gasoline,Pac
28.399,550,f,85.039,2008,Black,5.5,Gasoline,Pac
27.0,550,t,74.752,2008,Black,5.5,Gasoline,WSC
26.999,550,f,83.05,2009,Black,5.5,Gasoline,SoA
32.995,550,f,85.563,2007,Silver,5.5,Gasoline,SoA
25.988,550,f,86.225,2007,Black,5.5,Gasoline,Pac
23.995,550,f,109.5,2007,White,5.5,Gasoline,WSC
34.988,550,f,70.843,2009,Silver,5.5,Gasoline,SoA
35.99,550,f,59.225,2009,Silver,5.5,Gasoline,Pac
20.0,550,f,95.731,2007,Black,5.5,Gasoline,WSC
26.98,550,f,106.295,2009,Gray,5.5,Gasoline,Pac
26.99,550,f,87.32,2007,other,5.5,Gasoline,ESC
26.8,550,f,97.111,2007,Black,5.5,Gasoline,ESC
46.991,550,f,45.241,2007,Black,5.5,Gasoline,Pac
28.599,550,f,43.207,2007,Black,5.5,Gasoline,SoA
41.029,550,f,43.189,2009,White,5.5,Gasoline,SoA
29.991,600,f,89.277,2007,Gray,5.5,Gasoline,WSC
49.5,600,t,26.882,2007,Black,5.5,Gasoline,SoA
33.777,600,f,73.207,2007,Blue,5.5,Gasoline,ESC
29.888,600,f,69.259,2007,Blue,5.5,Gasoline,WSC
29.998,63 AMG,t,96.994,2008,Silver,6.3,Gasoline,Mtn
59.8,63 AMG,f,47.221,2008,White,6.3,Gasoline,Mid
46.995,63 AMG,t,58.268,2009,Black,6.3,Gasoline,Mid
33.9,63 AMG,f,97.522,2008,White,6.3,Gasoline,ENC
28.994,63 AMG,f,114.432,2008,Black,6.3,Gasoline,ESC
31.657,63 AMG,f,79.567,2009,Black,6.3,Gasoline,Mid
55.978,65 AMG,f,64.497,2008,Black,6.0,Gasoline,Pac
49.881,550,t,48.75,2011,Black,5.5,Gasoline,SoA
48.99,550,f,28.215,2011,White,5.5,Gasoline,SoA
39.9,550,f,65.809,2010,White,5.5,Gasoline,WSC
48.561,550,f,33.731,2011,White,5.5,Gasoline,SoA
59.995,550,f,17.343,2011,Black,5.5,Gasoline,Pac
62.998,550,t,61.847,2010,White,5.5,Gasoline,Pac
50.994,550,t,41.794,2011,White,5.5,Gasoline,SoA
52.9,550,f,22.259,2011,Black,5.5,Gasoline,SoA
39.995,550,f,32.034,2010,White,5.5,Gasoline,ENC
48.605,550,t,21.004,2011,Black,5.5,Gasoline,ESC
44.998,550,f,46.887,2011,Black,5.5,Gasoline,SoA
37.499,550,f,53.346,2010,Black,5.5,Gasoline,SoA
45.551,550,t,30.162,2010,Black,5.5,Gasoline,SoA
47.987,550,f,41.427,2011,Blue,5.5,Gasoline,SoA
47.566,550,f,41.45,2011,Black,5.5,Gasoline,Pac
56.428,550,f,23.599,2011,Gray,5.5,Gasoline,Pac
46.99,550,t,20.785,2011,Gray,5.5,Gasoline,Pac
69.993,550,t,22.229,2013,White,4.6,Gasoline,WSC
59.995,550,f,16.0,2013,Black,4.6,Gasoline,Pac
55.65,550,t,23.175,2013,White,4.6,Gasoline,WSC
47.995,550,f,49.712,2012,White,4.6,Gasoline,ENC
43.999,550,f,87.721,2012,Black,4.6,Gasoline,SoA
53.95,550,f,29.366,2012,Gray,4.6,Gasoline,Pac
62.995,550,f,14.026,2012,Silver,4.6,Gasoline,WSC
76.988,550,f,14.453,2013,White,4.6,Gasoline,WSC
71.991,550,f,18.589,2012,Silver,4.6,Gasoline,Pac
